"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","logAdjP","Category","category","subcategory"
"GO:0033179","GO:0033179","proton-transporting V-type ATPase, V0 domain","3/640","12/19944",0.25,7.790625,4.28436545523075,0.00582625404355566,0.0176328958355229,0.0104810919302059,"TCIRG1/ATP6V0C/ATP6V0D1",3,1.75367635802901,"CC",NA,NA
"GO:0033180","GO:0033180","proton-transporting V-type ATPase, V1 domain","3/640","12/19944",0.25,7.790625,4.28436545523075,0.00582625404355566,0.0176328958355229,0.0104810919302059,"ATP6V1B1/ATP6V1B2/ATP6V1E1",3,1.75367635802901,"CC",NA,NA
"GO:0033178","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","3/640","13/19944",0.230769230769231,7.19134615384615,4.06587286405138,0.00739533511453983,0.0222638509764041,0.0132337575733871,"ATP6V1B1/ATP6V1B2/ATP6V1E1",3,1.65239971362434,"CC",NA,NA
"GO:0098687","GO:0098687","chromosomal region","23/640","413/19944",0.0556900726392252,1.73544188861985,2.74993687933696,0.00772571400493869,0.0231366932503923,0.0137525799040793,"ACTB/APEX1/BUB3/DHX36/DNMT1/HNRNPA2B1/MCM2/NUP43/PARP1/PPP1CA/PPP1CB/PPP1CC/PPP2CA/PURA/RPA1/SEH1L/SMC1A/THOC1/THOC3/THOC6/UPF1/XRCC5/XRCC6",23,1.63569871131894,"CC",NA,NA
"GO:0044233","GO:0044233","mitochondria-associated endoplasmic reticulum membrane contact site","4/640","25/19944",0.16,4.986,3.63107408606729,0.00777104346632232,0.0231512336600853,0.0137612228049458,"ATAD3A/TOMM40/BCAP31/CANX",4,1.63542586177378,"CC",NA,NA
"GO:0032154","GO:0032154","cleavage furrow","6/640","55/19944",0.109090909090909,3.39954545454545,3.24463186656936,0.0081465366578687,0.024144139732129,0.0143514117288879,"MYH10/RDX/ARF6/LIMA1/MYH9/PPP1CC",6,1.61718826411931,"CC",NA,NA
"GO:0046930","GO:0046930","pore complex","4/640","26/19944",0.153846153846154,4.79423076923077,3.52491889508542,0.00895509854718543,0.0264036926236601,0.0156945026084693,"SLC25A5/VDAC3/TOMM40/ADAM10",4,1.57833533169326,"CC",NA,NA
"GO:0000177","GO:0000177","cytoplasmic exosome (RNase complex)","3/640","14/19944",0.214285714285714,6.67767857142857,3.86939216532909,0.00919043754696074,0.0268210728411303,0.0159425957447278,"EXOSC2/EXOSC4/EXOSC6",3,1.57152385438658,"CC",NA,NA
"GO:0001931","GO:0001931","uropod","3/640","14/19944",0.214285714285714,6.67767857142857,3.86939216532909,0.00919043754696074,0.0268210728411303,0.0159425957447278,"FLOT2/MSN/MYH9",3,1.57152385438658,"CC",NA,NA
"GO:1902493","GO:1902493","acetyltransferase complex","9/640","112/19944",0.0803571428571429,2.50412946428571,2.90651487763259,0.0100211325854018,0.029096892582994,0.0172953557311503,"POTEE/PDHB/ACTBL2/ACTB/ACTG1/DLAT/RUVBL1/RUVBL2/SF3B3",9,1.53615338923121,"CC",NA,NA
"GO:0031254","GO:0031254","cell trailing edge","3/640","15/19944",0.2,6.2325,3.69125195616918,0.0112177864230343,0.0322440896179679,0.0191660672554355,"FLOT2/MSN/MYH9",3,1.49154988045635,"CC",NA,NA
"GO:0033177","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","3/640","15/19944",0.2,6.2325,3.69125195616918,0.0112177864230343,0.0322440896179679,0.0191660672554355,"TCIRG1/ATP6V0C/ATP6V0D1",3,1.49154988045635,"CC",NA,NA
"GO:0030134","GO:0030134","COPII-coated ER to Golgi transport vesicle","8/640","95/19944",0.0842105263157895,2.62421052631579,2.88932492930808,0.011344989245083,0.0324466692409374,0.0192864817166411,"HLA-DRA/HLA-DQA1/HLA-DPB1/CD59/TMED10/LMAN1/HLA-B/HLA-C",8,1.48882987835589,"CC",NA,NA
"GO:0016529","GO:0016529","sarcoplasmic reticulum","7/640","78/19944",0.0897435897435897,2.79663461538462,2.89476575193514,0.0125401889628694,0.0356865078943349,0.0212122599371921,"CAMK2G/HSP90B1/ITPR3/CALR/CACNA2D1/ATP2A2/ASPH",7,1.44749594788132,"CC",NA,NA
"GO:0000176","GO:0000176","nuclear exosome (RNase complex)","3/640","16/19944",0.1875,5.84296875,3.52859145383412,0.0134822646197023,0.0379894352831022,0.0225811328605852,"EXOSC2/EXOSC4/EXOSC6",3,1.42033716222984,"CC",NA,NA
"GO:0030014","GO:0030014","CCR4-NOT complex","3/640","16/19944",0.1875,5.84296875,3.52859145383412,0.0134822646197023,0.0379894352831022,0.0225811328605852,"CNOT1/CNOT7/TNKS1BP1",3,1.42033716222984,"CC",NA,NA
"GO:0099572","GO:0099572","postsynaptic specialization","21/640","387/19944",0.0542635658914729,1.69098837209302,2.4994052685978,0.0138695058416816,0.0388890065756956,0.0231158430694694,"PPP1R9B/CAMK2G/LYN/SPTBN1/RPL14/RPL18A/RPS14/ADAM10/ATP1A1/CAPZB/CFL1/DBN1/PALM/PCBP1/RPL10A/RPL12/RPL30/RPLP0/RPS3/SCRIB/ZDHHC5",21,1.4101731508151,"CC",NA,NA
"GO:0031143","GO:0031143","pseudopodium","3/640","17/19944",0.176470588235294,5.49926470588235,3.37914340041338,0.0159875148859135,0.0443925170618568,0.0263871604913135,"MSN/ACTN1/ACTN4",3,1.35269022971931,"CC",NA,NA
"GO:0042613","GO:0042613","MHC class II protein complex","3/640","17/19944",0.176470588235294,5.49926470588235,3.37914340041338,0.0159875148859135,0.0443925170618568,0.0263871604913135,"HLA-DRA/HLA-DQA1/HLA-DPB1",3,1.35269022971931,"CC",NA,NA
"GO:0016342","GO:0016342","catenin complex","4/640","31/19944",0.129032258064516,4.02096774193548,3.06492721226671,0.0166212014514754,0.0457083039915575,0.0271692716033733,"CDH2/CTNNA1/CTNND1/JUP",4,1.34000489292578,"CC",NA,NA
"GO:0034399","GO:0034399","nuclear periphery","4/640","31/19944",0.129032258064516,4.02096774193548,3.06492721226671,0.0166212014514754,0.0457083039915575,0.0271692716033733,"LBR/CASK/EIF6/LMNA",4,1.34000489292578,"CC",NA,NA
"hsa00190","hsa00190","Oxidative phosphorylation","44/474","138/9560",0.318840579710145,6.43062435027212,14.6766450558585,1.86168572281863e-24,6.01324488470416e-22,4.25248212475412e-22,"10312/495/527/9114/525/526/529/1327/1329/9167/1537/4512/4513/4535/4536/4538/4540/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/6389/6390/7384/7386/27089",44,21.2208911094906,"KEGG","Metabolism","Energy metabolism"
"hsa05415","hsa05415","Diabetic cardiomyopathy","52/474","205/9560",0.253658536585366,5.1159822990635,13.6062224933283,1.59443358612326e-23,2.57501024158906e-21,1.82101099046709e-21,"5879/5880/818/2597/292/1536/7419/1327/1329/9167/1537/4512/4513/4535/4536/4538/4540/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/5162/6389/6390/7384/7386/27089/488/142/5331/5499/5500/5501/6513",52,20.5892210392998,"KEGG","Human Diseases","Cardiovascular disease"
"hsa05020","hsa05020","Prion disease","57/474","278/9560",0.205035971223022,4.13532465167107,12.116945889115,8.50010930312766e-21,9.15178434970078e-19,6.47201304834632e-19,"5879/5880/10376/857/3312/292/3710/1965/1536/7419/1327/1329/9167/1537/4512/4513/4535/4536/4538/4540/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/6389/6390/7384/7386/27089/84790/203068/858/3303/3304/3305/3309/3915/7277/7846",57,18.0384942220343,"KEGG","Human Diseases","Neurodegenerative disease"
"hsa05012","hsa05012","Parkinson disease","56/474","271/9560",0.206642066420664,4.16771762654335,12.0824681949481,1.2954221523954e-20,1.04605338805929e-18,7.3975422913106e-19,"818/10376/2771/2773/292/3710/10131/1965/2774/2778/7419/1327/1329/9167/1537/4128/4512/4513/4535/4536/4538/4540/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/6389/6390/7384/7386/27089/84790/203068/4129/3309/6233/7277/7846",56,17.980446149553,"KEGG","Human Diseases","Neurodegenerative disease"
"hsa05208","hsa05208","Chemical carcinogenesis - reactive oxygen species","50/474","227/9560",0.220264317180617,4.44246175579472,11.9889308486449,9.53372545987127e-20,6.15878664707684e-18,4.35540721008856e-18,"5879/292/1956/10861/7419/1327/1329/9167/1537/1544/4512/4513/4535/4536/4538/4540/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/6389/6390/7384/7386/27089/1571/2052/4257/847/4893/5337/1836",50,17.2105048404953,"KEGG","Human Diseases","Cancer: overview"
"hsa05014","hsa05014","Amyotrophic lateral sclerosis","62/474","371/9560",0.16711590296496,3.37052327498948,10.6366798621198,7.94306140902372e-18,4.2760147251911e-16,3.02393741361078e-16,"5879/10376/3710/1965/7415/9217/1327/1329/9167/1537/4512/4513/4535/4536/4538/4540/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/6389/6390/10452/7384/7386/27089/84790/203068/79139/847/60/71/6311/11273/3178/3181/3309/9782/348995/8480/81929/8878/7277/7846",62,15.368960807893,"KEGG","Human Diseases","Neurodegenerative disease"
"hsa04723","hsa04723","Retrograde endocannabinoid signaling","37/474","149/9560",0.248322147651007,5.00835386401608,11.2629028402394,1.1102713468047e-16,5.12310921454171e-15,3.62299071062588e-15,"2791/2771/2773/55970/3710/2784/2166/4535/4536/4538/4540/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/2776/2782/2783/5331",37,14.2904663857268,"KEGG","Organismal Systems","Nervous system"
"hsa04714","hsa04714","Thermogenesis","45/474","235/9560",0.191489361702128,3.86210611365473,10.1462200649356,2.04192525464957e-15,8.24427321564766e-14,5.83023395077576e-14,"2778/2180/51703/1327/1329/9167/1537/4512/4513/4535/4536/4538/4540/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/6389/6390/788/7384/7386/27089/6194/60/71/4893",45,13.0838476241124,"KEGG","Organismal Systems","Environmental adaptation"
"hsa04141","hsa04141","Protein processing in endoplasmic reticulum","38/474","174/9560",0.218390804597701,4.40467529948106,10.3518765586045,4.07355640392685e-15,1.42118319376843e-13,1.00504074644859e-13,"3312/7184/10294/5034/3326/2923/7841/23193/56886/51726/11231/6184/6185/1965/811/1650/6748/7415/10970/10525/84061/10130/10134/79139/3998/10952/6745/23471/9532/821/3301/3320/3303/3304/3305/3309/6238/81567",38,12.8473499369108,"KEGG","Genetic Information Processing","Folding, sorting and degradation"
"hsa04932","hsa04932","Non-alcoholic fatty liver disease","36/474","157/9560",0.229299363057325,4.62468757558655,10.4591459357646,4.39994796832331e-15,1.42118319376843e-13,1.00504074644859e-13,"5879/1965/1327/1329/9167/1537/4512/4513/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/6389/6390/7384/7386/27089/1571",36,12.8473499369108,"KEGG","Human Diseases","Endocrine and metabolic disease"
"hsa05022","hsa05022","Pathways of neurodegeneration - multiple diseases","66/474","483/9560",0.136645962732919,2.75598186440234,9.0454767003962,2.08441009436655e-14,6.12058600436725e-13,4.32839225337361e-13,"5879/818/10376/292/3710/10131/1965/7415/1536/6712/9217/7419/1327/1329/9167/1537/3028/4512/4513/4535/4536/4538/4540/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/6389/6390/10452/7384/7386/27089/84790/203068/488/79139/847/6311/11273/2776/3309/4893/5331/6233/8878/7277/7846",66,12.213206995129,"KEGG","Human Diseases","Neurodegenerative disease"
"hsa05010","hsa05010","Alzheimer disease","56/474","391/9560",0.143222506393862,2.88862270279603,8.70926757696415,3.37397580820843e-13,9.08161821709437e-12,6.42239254720377e-12,"10376/2597/292/3710/1965/1536/7419/1327/1329/9167/1537/3028/4512/4513/4535/4536/4538/4540/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/6389/6390/7384/7386/27089/84790/203068/488/102/6868/2776/23385/4893/5331/7277/7846",56,11.0418367593932,"KEGG","Human Diseases","Neurodegenerative disease"
"hsa05016","hsa05016","Huntington disease","48/474","311/9560",0.154340836012862,3.11286580650413,8.65194509927027,1.18459755666832e-12,2.94326931387589e-11,2.08143862183826e-11,"10376/292/7419/1327/1329/9167/1537/4512/4513/4535/4536/4538/4540/4705/55967/4695/4698/4700/4702/4704/4716/4709/4710/4711/4712/4713/4714/4718/4719/4722/4724/374291/4728/4723/4729/6389/6390/7384/7386/27089/84790/203068/161/1213/2776/5331/7277/7846",48,10.5311699974386,"KEGG","Human Diseases","Neurodegenerative disease"
"hsa05171","hsa05171","Coronavirus disease - COVID-19","39/474","238/9560",0.163865546218487,3.30496755664291,8.22446736277704,2.70983036196648e-11,6.2519657636798e-10,4.42130216952425e-10,"6130/1536/1956/6137/9045/6138/6142/6147/6122/6181/6208/6191/6193/6194/6202/102723573/102724737/6868/103/8829/4736/6135/6136/6156/6125/6133/6175/6206/6210/6217/6218/6187/6224/6227/6233/6188/6189/6203/3921",39,9.20398340888152,"KEGG","Human Diseases","Infectious disease: viral"
"hsa04145","hsa04145","Phagosome","30/474","159/9560",0.188679245283019,3.80542950402038,8.14741674459977,1.69406378217294e-10,3.64788401094573e-09,2.57973221565985e-09,"5879/3122/3117/3115/10376/10312/811/527/9114/525/526/529/929/1536/6890/6891/84790/203068/10952/60/71/821/3106/3107/4074/949/7037/7277/7846/9341",30,8.43795897906266,"KEGG","Cellular Processes","Transport and catabolism"
"hsa04612","hsa04612","Antigen processing and presentation","19/474","82/9560",0.231707317073171,4.67325306164454,7.62971751258836,1.22334701148895e-08,2.46963177944332e-07,1.74648882561251e-07,"3122/3117/10437/3115/3312/3326/2923/811/6890/6891/6892/821/3106/3107/3320/3303/3304/3305/3309",19,6.60736779494964,"KEGG","Organismal Systems","Immune system"
"hsa04260","hsa04260","Cardiac muscle contraction","17/474","87/9560",0.195402298850575,3.94102526795674,6.29395522226914,9.79816122008418e-07,1.86165063181599e-05,1.31653311749738e-05,"480/481/781/1327/1329/9167/1537/4512/4513/7384/7386/27089/488/70/444/476/7170",17,4.73010181793616,"KEGG","Organismal Systems","Circulatory system"
"hsa04820","hsa04820","Cytoskeleton in muscle cells","30/474","233/9560",0.128755364806867,2.59683815939588,5.63607689703501,1.37386722790964e-06,2.46532841452675e-05,1.74344554652861e-05,"1829/5339/480/481/4628/79784/6712/830/1832/6711/3930/58/70/60/71/375790/476/832/2023/2318/3339/3675/3728/4000/4627/6709/7094/7170/7273/7431",30,4.60812521873308,"KEGG","Cellular Processes","Cell motility"
"hsa04915","hsa04915","Estrogen signaling pathway","21/474","139/9560",0.151079136690647,3.04708132228395,5.55268490359974,4.4165680354132e-06,7.50816566020244e-05,5.30966905088457e-05,"2771/2773/3312/7184/3710/3326/1956/2778/3858/3859/3861/3868/3875/342574/2776/3320/3303/3304/3305/4893/5331",21,4.12446615366949,"KEGG","Organismal Systems","Endocrine system"
"hsa04976","hsa04976","Bile secretion","16/474","90/9560",0.177777777777778,3.58556024378809,5.62872410430524,7.42617075358872e-06,0.000119932657670458,8.48146870278291e-05,"8647/1244/480/481/2778/6580/8671/6579/28234/115072896/54658/2052/10998/476/949/6513",16,3.92106254238177,"KEGG","Organismal Systems","Digestive system"
"hsa04964","hsa04964","Proximal tubule bicarbonate reclamation","8/474","23/9560",0.347826086956522,7.01522656393322,6.59658331273638,8.72430505600755e-06,0.000130658660904867,9.23999655087376e-05,"480/481/10991/8671/2747/1468/476/2746",8,3.88386179712284,"KEGG","Organismal Systems","Excretory system"
"hsa04382","hsa04382","Cornified envelope formation","27/474","217/9560",0.124423963133641,2.50947908767427,5.13715688055763,8.89935151674016e-06,0.000130658660904867,9.23999655087376e-05,"1829/5339/1832/3848/3858/3859/3861/3868/3875/342574/3851/3852/3855/319101/9119/51350/3856/642/137075/1365/1828/388698/388697/3728/3911/5515/7053",27,3.88386179712284,"KEGG","Organismal Systems","Development and regeneration"
"hsa04728","hsa04728","Dopaminergic synapse","19/474","133/9560",0.142857142857143,2.88125376732972,4.98994185411155,2.83333874303391e-05,0.000385323208848948,0.000272495148509766,"818/2791/2771/2773/55970/3710/2774/2778/2784/4128/4129/2776/2782/2783/5331/5499/5500/5501/5515",19,3.4141748317047,"KEGG","Organismal Systems","Nervous system"
"hsa04216","hsa04216","Ferroptosis","10/474","42/9560",0.238095238095238,4.80208961221619,5.64005292068655,2.8630826663699e-05,0.000385323208848948,0.000272495148509766,"1356/1536/55240/7419/2180/51703/10162/2879/5093/7037",10,3.4141748317047,"KEGG","Cellular Processes","Cell growth and death"
"hsa04966","hsa04966","Collecting duct acid secretion","8/474","28/9560",0.285714285714286,5.76250753465943,5.7641026986392,4.43951897764582e-05,0.00057358585191184,0.000405631839220692,"10312/495/527/9114/525/526/529/10723",8,3.24140156953063,"KEGG","Organismal Systems","Excretory system"
"hsa04971","hsa04971","Gastric acid secretion","13/474","76/9560",0.171052631578947,3.44992227403953,4.89747654889296,8.06026100911867e-05,0.00100133242536359,0.000708128193918523,"818/2771/2773/3710/480/481/495/2778/60/71/476/2776/5331",13,2.99942172018889,"KEGG","Organismal Systems","Digestive system"
"hsa03018","hsa03018","RNA degradation","13/474","78/9560",0.166666666666667,3.36146272855134,4.78285766438875,0.000106291778760999,0.00127156461258528,0.000899232592247044,"3313/23019/29883/1656/170506/23644/2023/23404/54512/118460/26986/8761/54464",13,2.89566156692649,"KEGG","Genetic Information Processing","Folding, sorting and degradation"
"hsa04730","hsa04730","Long-term depression","11/474","60/9560",0.183333333333333,3.69760900140647,4.78742364079715,0.000149270551159029,0.00172194242944166,0.00121773344366576,"2771/2773/3710/2767/10672/2778/4067/2776/4893/5331/5515",11,2.76398137262323,"KEGG","Organismal Systems","Nervous system"
"hsa04540","hsa04540","Gap junction","14/474","92/9560",0.152173913043478,3.06916162172079,4.5547887476021,0.000160300493754955,0.00176409853550685,0.00124754564837864,"10376/2771/2773/3710/1956/2767/2778/84790/203068/2776/4893/5331/7277/7846",14,2.75347716056943,"KEGG","Cellular Processes","Cellular community - eukaryotes"
"hsa05110","hsa05110","Vibrio cholerae infection","10/474","51/9560",0.196078431372549,3.95466203358981,4.83208440109397,0.000166412386935993,0.00176409853550685,0.00124754564837864,"10312/527/9114/525/526/529/2778/10952/60/71",10,2.75347716056943,"KEGG","Human Diseases","Infectious disease: bacterial"
"hsa00380","hsa00380","Tryptophan metabolism","9/474","42/9560",0.214285714285714,4.32188065099457,4.92770675567884,0.000172849938089122,0.00176409853550685,0.00124754564837864,"224/1544/3033/3030/4128/4129/847/1962/1743",9,2.75347716056943,"KEGG","Metabolism","Amino acid metabolism"
"hsa05130","hsa05130","Pathogenic Escherichia coli infection","23/474","203/9560",0.113300492610837,2.28513229822702,4.22704214713813,0.000174771371938759,0.00176409853550685,0.00124754564837864,"5879/10376/2597/10672/4628/79784/10972/382/10093/4430/84790/203068/60/71/137075/1365/4627/4641/6188/8797/8795/7277/7846",23,2.75347716056943,"KEGG","Human Diseases","Infectious disease: bacterial"
"hsa04670","hsa04670","Leukocyte transendothelial migration","16/474","116/9560",0.137931034482759,2.78190018914593,4.41004899806738,0.000182884617567792,0.00179005246892112,0.00126589990469572,"5879/5880/6494/2771/2773/1536/4478/5908/87/1495/60/71/81/137075/1365/1500",16,2.7471342390598,"KEGG","Organismal Systems","Immune system"
"hsa04810","hsa04810","Regulation of actin cytoskeleton","25/474","232/9560",0.107758620689655,2.17335952277026,4.13228114355531,0.000205198667921663,0.0019493873452558,0.00137857928603718,"5879/5880/55970/2934/1956/10672/4478/4628/79784/5962/87/10093/60/71/81/1072/1073/3675/4627/4893/5499/5500/5501/6237/22800",25,2.71010185755085,"KEGG","Cellular Processes","Cell motility"
"hsa05163","hsa05163","Human cytomegalovirus infection","24/474","227/9560",0.105726872246696,2.13238164278146,3.94370255144569,0.000363792393898368,0.00335728409226208,0.00237422404438935,"5879/5880/2791/2771/2773/55970/3710/2923/811/1956/2767/10672/2778/2784/6890/6891/6892/2776/2782/2783/3106/3107/4893/5331",24,2.47401190734256,"KEGG","Human Diseases","Infectious disease: viral"
"hsa05170","hsa05170","Human immunodeficiency virus 1 infection","23/474","214/9560",0.107476635514019,2.16767222682282,3.94569929588413,0.000379360123420357,0.00340370332957709,0.00240705107550343,"5879/5880/2791/162/2771/2773/55970/3710/2923/811/2767/2784/6890/6891/6892/1072/1073/2776/2782/2783/3106/3107/4893",23,2.46804830050944,"KEGG","Human Diseases","Infectious disease: viral"
"hsa04611","hsa04611","Platelet activation","16/474","126/9560",0.126984126984127,2.56111445984864,4.0288501868546,0.000476091933021393,0.00409867458801934,0.00289852496529313,"2771/2773/3710/10672/2778/4067/5908/60/71/2776/5331/5499/5500/5501/8773/7094",16,2.38735656088272,"KEGG","Organismal Systems","Immune system"
"hsa05205","hsa05205","Proteoglycans in cancer","22/474","204/9560",0.107843137254902,2.17506411847439,3.87472225772807,0.000482197010355217,0.00409867458801934,0.00289852496529313,"5879/818/857/3710/1956/4478/5962/6194/60/71/858/960/967/1655/2316/3339/4893/5499/5500/5501/6237/22800",22,2.38735656088272,"KEGG","Human Diseases","Cancer: overview"
"hsa03272","hsa03272","Virion - Hepatitis viruses","9/474","48/9560",0.1875,3.78164556962025,4.4126098056664,0.000498971083490381,0.00413250410172803,0.00292244872111775,"1956/1803/967/975/928/137075/1365/3339/949",9,2.38378670669615,"KEGG","Genetic Information Processing","Information processing in viruses"
"hsa00020","hsa00020","Citrate cycle (TCA cycle)","7/474","30/9560",0.233333333333333,4.70604781997187,4.64338005142341,0.000529863811118138,0.00419512064698563,0.00296673026037439,"4191/5091/5162/6389/6390/1737/1743",7,2.3772555448313,"KEGG","Metabolism","Carbohydrate metabolism"
"hsa04726","hsa04726","Serotonergic synapse","15/474","115/9560",0.130434782608696,2.63070996147496,4.01821988591623,0.000532507574385173,0.00419512064698563,0.00296673026037439,"2791/2771/2773/55970/3710/2778/2784/1565/4128/4129/2776/2782/2783/4893/5331",15,2.3772555448313,"KEGG","Organismal Systems","Nervous system"
"hsa05416","hsa05416","Viral myocarditis","11/474","70/9560",0.157142857142857,3.16937914406269,4.16064258474478,0.000602562994268961,0.00463399636068749,0.00327709698637505,"5879/5880/3122/3117/3115/857/60/71/1604/3106/3107",11,2.33404431161941,"KEGG","Human Diseases","Cardiovascular disease"
"hsa01200","hsa01200","Carbon metabolism","15/474","117/9560",0.128205128205128,2.5857405604241,3.94165951073391,0.000640612812366987,0.00481204507894271,0.00340301053325915,"2597/1373/2747/4191/5091/5162/6389/6390/229/8310/847/1737/1743/2023/2746",15,2.31767031286911,"KEGG","Metabolism","Global and overview maps"
